Datetime,FCS_S01_B1_003,FCS_S01_B1_004,FCS_S01_B2_005,FCS_S01_B2_006,FCS_S01_B3_007,FCS_S01_B3_008,FCS_S01_B6_013,FCS_S01_B6_014,FCS_S01_B7_015,FCS_S01_B7_016,FCS_S01_F_019,FCS_S01_F_020,FCS_S01_L1_001,FCS_S01_L1_002,FCS_S01_L2_017,FCS_S01_L2_018,FCS_S02_B1_003,FCS_S02_B1_004,FCS_S02_B2_005,FCS_S02_B2_006,FCS_S02_B3_007,FCS_S02_B3_008,FCS_S02_F_019,FCS_S02_F_020,FCS_S02_L1_001,FCS_S02_L1_002,FCS_S02_L2_017,FCS_S02_L2_018,FCS_S03_B1_003,FCS_S03_B1_004,FCS_S03_B2_005,FCS_S03_B4_010,FCS_S03_B5_011,FCS_S03_B5_012,FCS_S03_B6_013,FCS_S03_B6_014,FCS_S03_B7_015,FCS_S03_B7_016,FCS_S03_F_019,FCS_S03_F_020,FCS_S03_L1_001,FCS_S03_L1_002,FCS_S04_B1_003,FCS_S04_B1_004,FCS_S04_B2_005,FCS_S04_B2_006,FCS_S04_B5_011,FCS_S04_B5_012,FCS_S04_B6_013,FCS_S04_B6_014,FCS_S04_B7_015,FCS_S04_B7_016,FCS_S04_F_019,FCS_S04_F_020,FCS_S04_L1_001,FCS_S04_L1_002,FCS_S04_L2_017,FCS_S04_L2_018,FCS_S05_B1_003,FCS_S05_B1_004,FCS_S05_B2_005,FCS_S05_B2_006,FCS_S05_B4_009,FCS_S05_B4_010,FCS_S05_B5_011,FCS_S05_B5_012,FCS_S05_B6_013,FCS_S05_B6_014,FCS_S05_L1_001,FCS_S05_L1_002,FCS_S05_L2_017,FCS_S05_L2_018
2016-06-27 21:00:00,,,162.319775,162.253284,,,121.305603,110.036276,53.569557,72.124878,139.568312,146.776399,124.9467,205.159839,105.443652,133.963424,140.717016,,,129.050717,90.131531,,,,,,,,,,,,,,,,,,,,118.885885,87.422461,34.368285,,136.478027,103.607572,132.362152,146.272318,162.585688,147.298082,116.442818,83.24313,64.116904,59.90207,77.188686,86.768121,88.155409,97.222326,-9.845443,-37.773128,134.662154,47.184131,76.593443,109.221342,139.260003,,132.306692,134.681256,102.4414,90.200432,68.62707,94.534814
2016-06-28 21:00:00,-678.420441,,164.124557,,,,,112.464616,55.604635,74.762314,141.298377,149.314462,,207.736805,107.287163,136.819945,142.592258,,,131.967094,,,122.012571,,132.042225,,98.563081,105.835432,,90.553453,30.5274,-694.562221,131.04871,145.975468,124.540673,92.693252,133.568761,130.982905,88.795095,151.391384,117.181408,84.942968,34.368285,,136.478027,102.809113,,146.272318,160.200674,146.444711,114.854357,80.907218,64.94199,60.680423,78.031847,85.771584,88.155409,95.373311,-8.112551,-36.077744,134.662154,45.515026,79.044592,109.221342,,174.502394,128.002537,131.36305,99.929144,87.146986,68.490194,92.180667
2016-06-29 21:00:00,-676.564996,,165.929338,163.144109,,,124.325883,110.845723,57.639713,,143.028441,147.62242,128.890335,206.018828,109.130675,,,,,,,,,,,,,,,,,,,,,94.315915,134.396298,135.886536,90.42581,151.391384,118.033647,84.11647,36.955183,,139.624811,100.413735,130.663166,149.520389,160.995679,146.444711,115.648587,78.571305,65.767075,62.23713,75.502362,82.781974,90.204209,94.151495,-7.246104,-35.230051,136.46299,43.84592,,109.221342,137.536365,175.389553,128.863368,131.36305,99.929144,87.910347,66.723476,93.754726
2016-06-30 21:00:00,-678.420441,,164.124557,160.471633,,,122.815743,108.417383,55.604635,,141.298377,145.084357,126.918517,203.441862,107.287163,132.059076,142.592258,,,127.106465,91.911289,,122.012571,152.700499,132.042225,,102.047962,108.626516,,,29.706137,-690.324553,133.664413,148.503176,131.307944,94.315915,,135.886536,92.056525,151.391384,,84.942968,35.230584,,137.526955,101.212194,130.663166,149.520389,160.995679,146.444711,118.031278,80.12858,67.417247,63.015483,76.345524,,90.821326,97.730601,-6.379658,-34.382359,138.263826,45.515026,83.129839,113.880028,140.121821,175.389553,133.167523,131.36305,104.116237,90.200432,,94.534814
2016-07-01 21:00:00,,,161.417384,,,,120.550533,108.417383,52.552018,,138.70328,145.084357,123.960791,203.441862,104.521896,132.059076,139.779396,,,127.106465,89.241651,,119.007716,152.700499,129.357077,,101.619519,108.626516,,94.724729,28.063609,,134.536314,147.660606,132.153853,91.070588,133.568761,135.886536,92.871882,151.391384,123.999316,84.11647,34.368285,,136.478027,100.413735,,149.520389,157.815661,146.444711,,82.464493,65.767075,63.015483,76.345524,82.781974,90.704959,95.881586,-6.379658,,,46.349579,83.946889,109.99779,139.260003,173.615236,129.724199,127.215294,104.116237,91.727155,66.723476,92.946873
2016-07-02 21:00:00,-680.275887,,162.319775,163.144109,,,121.305603,110.845723,53.569557,,139.568312,147.62242,124.9467,206.018828,105.443652,134.915598,140.717016,,,130.022842,90.131531,,120.009334,,,,,,,,28.063609,-692.01962,131.920611,144.290329,127.924309,87.013929,129.431077,135.886536,91.241167,151.391384,120.590362,83.289972,32.643686,,134.380171,99.615275,,146.272318,153.840638,,,,65.767075,,,81.785438,88.772526,93.167526,-8.112551,-32.686974,136.46299,43.84592,83.946889,109.221342,139.260003,174.502394,131.445861,127.215294,100.766563,87.910347,68.490194,94.520932
2016-07-03 21:00:00,,,163.222166,163.144109,,,122.060673,110.845723,54.587096,,140.433344,147.62242,,206.018828,,134.915598,141.654637,,,130.022842,91.02141,,121.010953,155.091132,131.147175,,99.291487,107.305042,,88.884943,28.063609,-693.714687,130.176809,141.762621,127.0784,83.768603,126.948466,134.251992,90.42581,150.609089,120.590362,82.463474,34.368285,,136.478027,102.010653,122.168234,144.648283,153.045634,145.59134,115.648587,79.349943,,61.458777,74.659201,84.775048,89.005259,93.524296,-7.246104,-34.382359,136.46299,41.342262,83.129839,106.891999,136.674547,174.502394,128.863368,124.72664,99.091726,85.620263,65.703241,93.740844
2016-07-04 21:00:00,-679.348164,,,164.034935,,,122.060673,111.655169,54.587096,,140.433344,148.468441,125.932609,206.877817,106.365408,135.867772,141.654637,,,,91.02141,,121.010953,155.88801,131.147175,,97.549047,105.687296,,85.547922,25.599818,-695.409755,129.304908,,123.694764,,124.465855,129.348361,87.164381,147.479909,,,34.368285,,136.478027,100.413735,120.469248,144.648283,,142.177856,114.060127,79.349943,,61.458777,75.502362,82.781974,87.305559,91.556358,-5.513212,-32.686974,134.662154,41.342262,80.678691,103.786209,134.089091,173.615236,124.559213,124.72664,97.416889,83.330178,66.723476,89.82652
2016-07-05 21:00:00,-680.275887,,162.319775,,,,121.305603,111.655169,,,139.568312,148.468441,124.9467,206.877817,105.443652,135.867772,140.717016,,,130.994968,90.131531,,120.009334,155.88801,130.252126,,96.535012,105.687296,,83.879411,25.599818,-696.257288,127.561105,137.549775,122.848855,80.523276,122.810781,129.348361,87.164381,146.697614,118.033647,79.98398,34.368285,,136.478027,102.809113,118.770262,144.648283,146.685598,139.617742,111.677436,77.01403,,62.23713,72.972878,85.771584,86.455709,92.778174,-6.379658,-34.382359,134.662154,38.838603,79.044592,103.786209,130.641816,174.502394,121.115888,124.72664,94.904634,82.566817,65.703241,90.620491
2016-07-06 21:00:00,,,164.124557,162.253284,,,,110.036276,,,141.298377,146.776399,126.918517,205.159839,107.287163,133.963424,142.592258,,,129.050717,91.911289,,122.012571,154.294254,132.042225,,99.434302,106.273964,,84.713667,25.599818,-695.409755,129.304908,141.762621,124.540673,83.768603,124.465855,,87.164381,148.262204,,80.810478,32.643686,,134.380171,101.212194,119.619755,147.896354,148.275607,142.177856,112.471666,78.571305,,60.680423,72.972878,,87.072826,93.405373,,,,,80.678691,108.444895,131.503635,,124.559213,128.044845,,83.330178,67.743711,92.208433
2016-07-07 21:00:00,,,164.124557,,,,122.815743,108.417383,,,141.298377,,,203.441862,,132.059076,142.592258,,,127.106465,91.911289,,122.012571,152.700499,132.042225,,100.305522,107.743574,,87.216432,27.242345,-696.257288,129.304908,143.44776,126.232491,85.391266,124.465855,135.069264,89.610453,149.826794,119.738124,79.98398,32.643686,,,101.212194,123.867221,152.76846,151.455625,142.177856,114.060127,78.571305,,63.015483,73.816039,83.778511,85.373126,93.405373,,-30.991589,136.46299,40.507709,82.31279,109.99779,134.95091,173.615236,,133.022153,,84.09354,66.5866,91.386697
2016-07-08 21:00:00,-681.203609,,161.417384,157.799156,,,,105.989044,,,,142.546293,123.960791,200.864897,104.521896,129.202555,,,,124.190088,89.241651,,119.007716,150.309866,129.357077,,101.619519,109.947989,,90.553453,27.242345,-692.01962,132.792512,147.660606,130.462035,90.259256,124.465855,135.069264,92.056525,152.173679,123.999316,,,,135.429099,,,152.76846,156.225652,142.177856,117.237048,78.571305,,,74.659201,83.778511,87.189192,93.405373,,-29.296205,140.965081,,82.31279,109.99779,139.260003,174.502394,126.280875,133.022153,,87.910347,64.819882,
2016-07-09 21:00:00,-680.275887,,,,,,121.305603,105.179597,,,139.568312,,124.9467,200.005908,105.443652,128.250381,140.717016,,,123.217962,90.131531,,120.009334,,130.252126,,105.247214,111.565736,,,,,,,,,,,,,,,33.505985,,135.429099,,,157.640566,159.40567,142.177856,,80.12858,,64.57219,76.345524,84.775048,87.189192,97.849524,,-29.296205,143.666335,,82.31279,111.550685,143.569096,172.728077,128.002537,136.340358,,91.727155,66.312849,96.053343
2016-07-10 21:00:00,-683.986778,,,154.235853,,,118.285323,,,,136.108183,139.162209,121.003065,197.428942,101.756629,125.39386,136.966533,,,,,,,,,,,,,,,,,,,,,,,156.085154,125.703793,,31.781386,,133.331243,,131.512659,160.076619,159.40567,145.591341,123.59089,84.021768,,66.128896,79.71817,82.781974,86.956459,95.881586,,,146.36759,44.680473,86.398037,116.209371,143.569096,171.840918,128.002537,139.658563,,94.01724,67.333084,96.819548
2016-07-11 21:00:00,-684.9145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.179351,87.136318,,,80.561332,80.788901,89.506009,98.238876,,-27.60082,149.068845,45.515025,88.849186,116.209371,145.292734,170.953759,130.58503,142.147217,,95.543963,68.962927,96.805666
2016-07-12 21:00:00,-685.842223,,156.905429,,,,,,,,,,,,,,,,,,,,,,,,,116.270839,,98.06175,31.348664,-682.69675,140.639622,155.24373,137.229306,100.806568,136.051373,143.241983,97.764026,158.432039,131.669463,,30.056788,,,,135.760124,160.888637,,151.564939,125.179351,85.579043,,66.907249,82.247655,79.792364,89.273276,99.850044,,,150.869681,48.018684,91.300334,116.209371,149.601827,170.066601,133.167524,142.147217,,97.070686,69.983162,
2016-07-13 21:00:00,-686.769946,,156.003038,148.8909,,,116.020113,97.894579,,,133.513087,134.086083,118.045339,192.275011,98.991362,,,,,114.46883,83.902375,,112.998007,,123.986782,,,119.061922,,98.06175,,-682.69675,140.639622,155.24373,137.229306,105.674559,136.051373,143.241983,101.025456,158.432039,131.669463,,31.781386,,133.331243,,135.760124,160.888637,168.15072,151.564939,,90.250868,,69.242309,84.77714,76.802754,93.75526,101.223365,,-26.753127,150.869681,50.522342,95.385582,116.209371,153.91092,167.405124,136.610848,146.294974,,100.887494,71.613005,99.870488
2016-07-14 21:00:00,-690.480837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.286885,163.13824,135.078417,,30.056788,,131.233387,,135.760124,156.828548,169.740729,150.711568,125.973581,93.365417,,70.799016,86.463463,76.802754,,103.818502,,-25.905435,153.570936,53.026001,98.65378,116.985819,155.634557,167.405124,140.915003,146.294974,,102.414217,71.339254,102.99084
2016-07-15 21:00:00,-691.40856,,151.491083,148.000074,,,112.244763,97.085132,,,129.187925,,113.115795,191.416022,,118.728643,129.465567,,,113.496705,79.452978,,107.989916,141.544211,119.511535,,110.503204,120.679669,,99.73026,32.169928,-679.306616,142.383424,158.614007,138.921124,107.297222,138.533984,140.790168,105.9176,159.996629,135.078417,,29.194488,,130.184459,,136.609617,156.828548,169.740729,150.711568,125.973581,93.365417,,72.355722,89.83611,75.806217,94.25601,102.834533,,,156.27219,,98.65378,,157.358194,165.630807,140.915003,144.635871,,103.94094,73.105973,102.963075
2016-07-16 21:00:00,-691.40856,,151.491083,,,,,99.513472,,,129.187925,135.778125,113.115795,193.992988,94.382583,121.585165,,,,,,,,,,,,,,,33.812455,-680.154149,,154.401161,135.537488,104.863227,136.87891,,105.9176,157.649744,132.521702,,29.194488,,130.184459,,136.609617,154.392495,167.355715,147.298083,125.179351,94.922692,,71.577369,88.992948,79.792364,93.40616,105.040318,,-25.057743,154.471354,53.860553,96.202631,112.327133,154.772739,167.405124,140.915003,142.147217,,101.650855,72.832222,101.430664
2016-07-17 21:00:00,-690.480837,,152.393474,149.781725,,,112.999833,,,,129.187925,135.778125,113.115795,193.992988,95.304339,120.632991,129.465567,,,116.413082,80.342857,,,,,,,,,,,,,,,,,,,,,,,,130.184459,,136.609617,154.392495,167.355715,147.298083,125.179351,94.922692,,71.577369,88.992948,79.540373,94.372377,103.937425,,-25.057743,154.471354,53.860553,,112.327133,154.772739,172.328823,140.915003,146.294974,,101.650855,72.832222,102.99084
2016-07-18 21:00:00,-690.480837,,,149.781725,,,112.999833,98.704025,,,129.187925,135.778125,113.115795,193.992988,,120.632991,129.465567,,,116.413082,80.342857,,107.989916,,,,,,,,,,,,,,,,110.135517,,132.521702,,29.194488,,130.184459,,,154.392495,167.355715,147.298083,125.179351,94.922692,,71.577369,88.992948,77.5473,95.839343,105.429669,,-25.057743,154.471354,53.860553,96.202631,112.327133,154.772739,171.441665,140.915003,146.294974,,101.650855,73.578706,105.317222
2016-07-19 21:00:00,-690.480837,,152.393474,148.8909,,,112.999833,97.894578,,,,,,,,,,,,,,,,,,,,,,,,-679.306616,144.999127,154.401161,138.075215,106.48589,140.189058,140.790168,,157.649744,134.226179,,29.194488,,130.184459,,140.00759,157.640566,168.945724,150.711568,125.973581,97.258605,,,89.836109,77.5473,96.689193,,,-24.21005,156.27219,54.695106,97.83673,115.432923,157.358195,170.554506,141.775834,148.783628,,103.940939,74.598941,106.083428
2016-07-20 21:00:00,-692.336282,,150.588692,146.218423,,,111.489693,95.466239,,,,132.394041,111.143977,190.557033,93.460827,,127.590326,,,112.524579,78.563098,,105.98668,140.747333,,,117.330151,126.267714,,106.404301,36.276247,,148.486731,154.401161,138.075215,111.353881,144.326743,140.790168,,157.649744,138.487371,,29.194488,,130.184459,,140.00759,157.640566,168.945724,150.711568,,97.258605,,75.469136,91.522432,76.550763,98.388894,108.770928,,-22.514665,160.774281,57.198765,100.287879,115.432923,157.358195,168.780188,141.775834,148.783628,,107.757747,76.091908,106.835751
2016-07-21 21:00:00,-696.047173,,146.979128,,,,108.469413,90.60956,,,123.997732,132.394041,107.200342,190.557033,,116.824296,123.839843,,,112.524579,75.00358,,101.980207,135.966067,115.03629,,119.372554,128.91066,,109.741322,37.918774,,152.846237,154.401161,138.075215,116.221871,148.464428,140.790168,,161.561219,140.191848,,27.469889,,,,140.00759,157.640566,,150.711568,133.121654,101.151792,,77.025842,95.73824,76.550763,98.15616,111.366065,,-20.819281,160.774281,60.536976,105.190176,120.091609,157.358195,169.667347,141.775834,148.783628,,,77.112143,110.750074
2016-07-22 21:00:00,-698.830341,,144.271956,145.327598,,,106.204203,89.800113,,,121.402635,131.54802,104.242616,189.698044,,115.872123,,,,111.552453,,,98.975352,135.169189,112.351142,,120.686551,128.91066,,109.741322,39.561301,,152.846237,154.401161,,116.221871,148.464428,140.790168,,163.908104,141.896325,,27.469889,,128.086603,,,157.640566,177.690774,150.711568,137.887036,102.709067,,78.582549,99.110887,74.557689,99.85586,112.85831,,,165.276372,60.536976,,120.091609,157.358195,167.005871,141.775834,,,116.154724,76.564641,112.268602
2016-07-23 21:00:00,,,142.467174,141.764295,,,104.694063,,,,119.672571,128.163936,,186.26209,,112.063427,119.151739,,,,70.554183,,96.972116,131.981678,110.561044,,123.885803,,,109.741322,39.561301,,157.205743,154.401161,138.075215,120.278529,153.42965,140.790168,,163.908104,142.748564,,27.469889,,128.086603,,140.00759,162.512673,177.690774,150.711568,140.269727,107.380892,,81.695962,102.483533,72.564616,102.405411,115.2156,,-18.276204,,63.875187,,123.1974,159.94365,164.344394,144.358327,152.101833,,119.971532,80.234954,113.787131
2016-07-24 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.382565,,157.205743,154.401161,141.458851,124.335188,156.739798,143.241984,,167.819579,145.305279,,25.74529,,125.988748,,140.00759,,177.690774,150.711568,144.240878,109.716804,,83.252669,103.326695,69.575006,103.022527,114.858829,,-15.733126,167.977627,65.544292,114.99477,125.526742,159.94365,,,152.101833,,123.024978,80.234954,114.567219
2016-07-25 21:00:00,-704.396678,,138.85761,139.091818,,,101.673783,84.133988,,,,125.625873,98.327164,,,109.206906,115.401255,,,,66.994666,,92.965643,129.591045,106.980847,,,,,113.078343,40.382565,,161.565249,154.401161,141.458851,124.335188,156.739798,143.241984,,,147.861995,,24.882991,,124.93982,,140.00759,162.512673,177.690774,150.711568,148.21203,113.609992,,85.587728,,67.581933,106.305561,115.486028,,-17.428511,167.977627,,119.897067,125.526742,159.94365,161.682918,148.662482,152.101833,,126.841786,80.707687,116.085747
2016-07-26 21:00:00,-706.252123,,137.052828,136.419341,,,100.163643,,,,114.482377,123.08781,96.355346,181.108158,,106.350385,113.526014,,,101.831196,65.214907,,90.962407,127.200412,105.190749,,,,,,40.382565,,,154.401161,145.688396,127.580514,160.877483,148.145616,,168.825641,150.41871,,24.020691,,123.890892,,140.00759,166.572762,181.665797,150.711568,152.183181,113.609992,,88.701141,,66.585396,107.888895,118.827287,,-13.190049,172.479718,73.055267,124.799364,130.185427,159.94365,160.795759,148.662482,156.24959,,130.658594,82.33753,119.192217
2016-07-27 21:00:00,-709.035292,,134.345655,135.528516,,,97.898432,80.896202,,,111.88728,,93.39762,180.24917,,105.398211,110.713151,,,100.85907,,,,,,,,,,,,,165.924754,154.401161,149.917941,,165.015167,151.414703,,168.825641,153.827664,,22.296093,,121.793036,,144.255055,170.632851,185.64082,154.125053,155.360103,116.724542,,89.479495,109.228826,65.588859,109.355861,121.3035,,-13.190049,172.479718,74.724373,124.799364,126.303189,164.252743,158.134283,152.105806,159.567795,,134.475401,86.007843,120.710746
2016-07-28 21:00:00,-710.890737,,,131.965213,,,96.388292,77.658416,,,110.157216,118.857704,91.425802,176.813215,,101.589516,108.83791,,,96.970567,60.76551,,85.954316,123.216024,100.715502,,,,,,40.382565,,170.28426,,154.147485,135.693831,169.152852,155.501062,,171.172526,158.088857,,22.296093,,121.793036,,148.502521,174.692939,189.615842,155.831795,156.948563,120.61773,,91.814555,112.601472,64.592322,111.055562,122.914668,,-13.190049,176.981809,,125.616413,126.303189,164.252743,157.247124,154.688299,162.056449,,136.765486,86.480576,
2016-07-29 21:00:00,-712.746183,,130.736091,131.074388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.94101,192.79586,,160.919715,121.396367,,93.371261,114.287795,60.606176,114.222229,122.438974,,-11.494665,181.4839,82.235348,124.799364,124.750294,165.97638,156.359965,158.131623,167.033756,,139.818932,87.22706,124.583421
2016-07-30 21:00:00,,,130.736091,129.292736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.221965,,,162.350049,,18.846895,,117.597324,,154.448973,180.377063,196.770883,159.245279,,126.068192,,,,,113.139645,126.645279,,-8.103895,183.284736,83.904454,125.616413,126.303189,168.561836,154.585648,162.435778,167.863308,,142.872378,,126.115832
