Datetime,FCS_S01_B1_003,FCS_S01_B1_004,FCS_S01_B2_005,FCS_S01_B2_006,FCS_S01_B3_007,FCS_S01_B3_008,FCS_S01_B6_013,FCS_S01_B6_014,FCS_S01_B7_015,FCS_S01_B7_016,FCS_S01_F_019,FCS_S01_F_020,FCS_S01_L1_001,FCS_S01_L1_002,FCS_S01_L2_017,FCS_S01_L2_018,FCS_S02_B1_003,FCS_S02_B1_004,FCS_S02_B2_005,FCS_S02_B2_006,FCS_S02_B3_007,FCS_S02_B3_008,FCS_S02_F_019,FCS_S02_F_020,FCS_S02_L1_001,FCS_S02_L1_002,FCS_S02_L2_017,FCS_S02_L2_018,FCS_S03_B1_003,FCS_S03_B1_004,FCS_S03_B2_005,FCS_S03_B4_010,FCS_S03_B5_011,FCS_S03_B5_012,FCS_S03_B6_013,FCS_S03_B6_014,FCS_S03_B7_015,FCS_S03_B7_016,FCS_S03_F_019,FCS_S03_F_020,FCS_S03_L1_001,FCS_S03_L1_002,FCS_S04_B1_003,FCS_S04_B1_004,FCS_S04_B2_005,FCS_S04_B2_006,FCS_S04_B5_011,FCS_S04_B5_012,FCS_S04_B6_013,FCS_S04_B6_014,FCS_S04_B7_015,FCS_S04_B7_016,FCS_S04_F_019,FCS_S04_F_020,FCS_S04_L1_001,FCS_S04_L1_002,FCS_S04_L2_017,FCS_S04_L2_018,FCS_S05_B1_003,FCS_S05_B1_004,FCS_S05_B2_005,FCS_S05_B2_006,FCS_S05_B4_009,FCS_S05_B4_010,FCS_S05_B5_011,FCS_S05_B5_012,FCS_S05_B6_013,FCS_S05_B6_014,FCS_S05_L1_001,FCS_S05_L1_002,FCS_S05_L2_017,FCS_S05_L2_018,FCS_S06_B1_003,FCS_S06_B1_004,FCS_S06_B2_005,FCS_S06_B2_006,FCS_S06_B4_009,FCS_S06_B4_010,FCS_S06_B5_011,FCS_S06_B5_012,FCS_S06_B6_013,FCS_S06_B6_014,FCS_S06_B7_015,FCS_S06_B7_016,FCS_S06_F_019,FCS_S06_F_020,FCS_S06_L1_001,FCS_S06_L1_002,FCS_S06_L2_017,FCS_S06_L2_018,FCS_S07_B1_003,FCS_S07_B1_004,FCS_S07_B2_005,FCS_S07_B2_006,FCS_S07_B3_007,FCS_S07_B3_008,FCS_S07_B4_009,FCS_S07_B4_010,FCS_S07_B5_011,FCS_S07_B6_013,FCS_S07_B6_014,FCS_S07_B7_015,FCS_S07_B7_016,FCS_S07_F_019,FCS_S07_F_020,FCS_S07_L1_001,FCS_S07_L1_002,FCS_S07_L2_017,FCS_S07_L2_018,FCS_S08_B1_003,FCS_S08_B1_004,FCS_S08_B2_005,FCS_S08_B2_006,FCS_S08_B3_007,FCS_S08_B3_008,FCS_S08_B4_009,FCS_S08_B6_013,FCS_S08_B6_014,FCS_S08_B7_015,FCS_S08_B7_016,FCS_S08_F_019,FCS_S08_F_020,FCS_S08_L1_001,FCS_S08_L1_002,FCS_S08_L2_017,FCS_S08_L2_018,FCS_S09_B1_003,FCS_S09_B1_004,FCS_S09_B2_005,FCS_S09_B2_006,FCS_S09_B3_007,FCS_S09_B3_008,FCS_S09_B4_009,FCS_S09_B5_011,FCS_S09_B5_012,FCS_S09_B6_013,FCS_S09_B6_014,FCS_S09_B7_015,FCS_S09_B7_016,FCS_S09_F_019,FCS_S09_F_020,FCS_S09_L1_001,FCS_S09_L1_002,FCS_S09_L2_017,FCS_S09_L2_018,FCS_S10_B2_005,FCS_S10_B2_006,FCS_S10_B4_009,FCS_S10_B4_010,FCS_S10_B5_011,FCS_S10_B5_012,FCS_S10_B6_013,FCS_S10_B6_014,FCS_S10_B7_015,FCS_S10_B7_016,FCS_S10_F_019,FCS_S10_F_020,FCS_S10_L1_001,FCS_S10_L1_002,FCS_S10_L2_017,FCS_S10_L2_018
2016/6/27 21:00,-680.275887,187.860053,162.319775,162.253284,160.418386,176.968681,121.305603,110.036276,53.569557,72.124878,139.568312,146.776399,124.9467,,105.443652,133.963424,140.717016,133.028683,126.041923,129.050717,90.131531,120.656712,120.009334,154.294254,130.252126,165.470808,101.762333,108.039847,187.317295,93.056219,28.884873,-692.867154,132.792512,147.660607,127.0784,,136.878908,132.617448,92.871882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.970499,105.6892,147.889729,,55.486244,82.57519,71.880333,54.79199,77.611514,12.715828,31.203641,119.802822,98.916913,64.421194,83.833021,77.966487,115.628646,77.518317,111.122405,91.246605,103.014214,89.608989,108.990941,91.060701,106.843083,81.409841,-8.979087,37.58291,60.998707,72.339576,88.679435,71.522013,,,,,,,,,,,,,,,,,,,,,,,,5.171499,58.775523,75.980368,125.798063,84.644682,101.730977,-3.603237,82.819539,52.717919,88.513187,,46.078065,16.032272,85.916649,36.083164,133.767599
2016/6/28 21:00,-678.420441,190.410625,164.124557,164.925761,162.485993,179.260525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.478027,102.809113,129.813673,146.272318,160.200674,146.444711,114.854357,80.907218,64.94199,60.680423,78.031847,85.771584,88.155409,95.373311,-8.112551,-36.077744,,,79.044592,109.221342,135.812728,174.502394,128.002537,131.36305,99.929144,87.146986,68.490194,92.180667,37.399062,46.739833,11.866171,45.745749,53.796903,119.599301,126.511247,125.272653,131.456919,132.004094,88.02046,,51.602354,119.44416,41.512748,95.475608,66.308379,93.960468,108.359129,103.093314,,,57.359668,87.51475,65.178032,53.190099,79.226311,7.930691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.284704,-3.393847,43.488319,14.194331,69.415551,46.000928,125.600057,1.516475,54.558298,71.975627,121.014277,80.772286,97.438428,-4.465653,83.587749,48.888278,89.334262,,,,,,130.868089
2016/6/29 21:00,-676.564996,188.710243,165.929338,163.144109,164.5536,177.732629,124.325883,110.845723,57.639713,73.004023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.199554,84.070702,11.918305,29.609531,125.428523,100.704511,62.74812,88.185465,72.75316,106.763644,82.253872,109.632198,92.112914,105.810046,85.699234,108.215226,91.846287,112.895658,82.442431,-5.60405,44.051572,56.724801,65.215998,89.682594,76.710837,79.87424,80.832667,81.855624,114.574408,-306.728309,-406.94126,-308.803773,-92.306551,-66.497269,-5.297589,92.27087,,156.0966,100.037688,,57.490872,98.152231,-0.227419,48.622581,15.750604,85.071378,53.072818,126.779171,4.257743,57.932078,74.979183,124.841306,83.676583,100.872468,-4.465653,77.442065,,91.797484,,48.647235,,90.419336,34.990369,133.187697
2016/6/30 21:00,-678.420441,186.159671,164.124557,160.471633,162.485993,175.440785,122.815743,108.417383,55.604635,70.366587,141.298377,145.084357,126.918517,,107.287163,132.059076,142.592258,131.496669,128.03692,127.106465,91.911289,118.988587,122.012571,152.700499,132.042225,163.643985,,108.626516,190.128551,96.39324,29.706137,-690.324553,133.664413,148.503176,131.307944,,134.396298,135.886536,92.056525,151.391384,121.442601,84.942968,35.230584,,137.526955,101.212194,,149.520389,160.995679,146.444711,118.031278,80.12858,67.417247,63.015483,76.345524,83.778511,90.821326,97.730601,-6.379658,-34.382359,138.263826,,83.129839,,140.121821,175.389553,133.167523,131.36305,104.116237,90.200432,68.62707,94.534814,,50.219568,10.09037,,42.087006,111.531664,116.965531,,131.456919,146.19643,88.02046,,39.221593,112.179484,30.585472,87.976808,64.417214,91.175931,109.229586,115.20745,146.050801,,58.196266,,65.178032,61.199554,77.611514,12.715828,39.174189,118.195478,96.235517,69.440419,90.796931,81.442038,115.628646,85.608114,101.778007,93.845532,102.08227,95.082648,116.748093,88.703944,108.860608,78.312072,-4.760291,39.200076,65.272613,82.134496,,,,,,,,,,,,,,,,103.098987,,64.258769,115.502782,1.355795,,12.638059,98.117901,,146.518814,-2.138549,,67.970887,132.495363,76.89989,107.740546,6.745753,,48.888278,95.902856,,48.647235,28.46654,90.419336,27.340805,137.826914
2016/7/1 21:00,-681.203609,186.159671,,160.471633,159.384582,,120.550533,108.417383,52.552018,70.366587,138.70328,145.084357,123.960791,,104.521896,132.059076,139.779396,131.496669,125.044425,,89.241651,118.988587,119.007716,152.700499,,163.643985,101.619519,108.626516,189.191466,94.724729,28.063609,-689.477019,134.536314,147.660606,132.153853,,133.568761,135.886536,92.871882,151.391384,123.999316,84.11647,34.368285,,136.478027,100.413735,128.964179,149.520389,157.815661,146.444711,118.031278,82.464493,65.767075,63.015483,76.345524,82.781974,90.704959,95.881586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.680683,,146.518814,3.343987,53.714853,73.977998,120.05752,82.708484,96.579919,6.745753,78.978486,,94.260707,,46.934455,,91.920232,33.897574,130.288187
2016/7/2 21:00,-680.275887,188.710243,162.319775,163.144109,160.418386,177.732629,121.305603,110.845723,53.569557,73.004023,139.568312,,124.9467,,105.443652,134.915598,140.717016,133.794691,126.041923,130.022842,90.131531,121.490774,120.009334,155.091132,130.252126,166.38422,98.277453,107.305042,188.25438,91.387708,,-692.01962,131.920611,144.290329,127.924309,,129.431077,135.886536,91.241167,151.391384,120.590362,83.289972,32.643686,,134.380171,99.615275,125.566207,146.272318,153.840638,146.444711,116.442818,82.464493,65.767075,62.23713,76.345524,81.785438,88.772526,93.167526,-8.112551,-32.686974,136.46299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.995999,120.022853,-307.776391,-403.19261,-309.737582,-88.718831,-67.363233,4.615268,91.299838,,159.689319,91.619117,,,102.489869,5.31383,35.786927,18.085012,87.680683,64.78822,154.758703,3.343987,61.305858,73.977998,128.668334,82.708484,104.306507,3.29609,,48.888278,96.72393,,48.647235,29.295491,,,
2016/7/3 21:00,-679.348164,188.710243,,163.144109,161.452189,177.732629,122.060673,110.845723,54.587096,73.004023,140.433344,147.62242,125.932609,,106.365408,,141.654637,133.794691,127.039422,130.022842,91.02141,121.490774,121.010953,155.091132,131.147175,166.38422,99.291487,107.305042,188.25438,88.884943,28.063609,-693.714687,130.176809,141.762621,127.0784,,126.948466,134.251992,90.42581,150.609089,120.590362,82.463474,34.368285,,136.478027,102.010653,122.168234,144.648283,153.045634,145.59134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.000696,124.624851,100.704511,66.930806,73.387156,,109.987281,81.341294,107.472172,92.979223,99.286439,88.827038,,98.130973,100.790509,90.703149,-3.072772,41.625824,54.160457,61.654209,97.70786,60.279561,,86.62583,95.970828,104.523665,-307.776391,-408.815585,-309.737582,-94.100411,-70.827089,-4.471517,91.299838,,154.30024,96.97639,,,99.019759,,44.344029,12.638059,75.503928,51.278429,152.576189,3.343987,56.245188,73.977998,122.927791,82.708484,99.155448,-4.465653,72.064591,,,,,,,,
2016/7/4 21:00,-679.348164,189.560434,163.222166,164.034935,161.452189,178.496577,122.060673,111.655169,54.587096,73.883169,140.433344,148.468441,125.932609,,106.365408,135.867772,141.654637,134.560698,,130.994968,91.02141,122.324837,121.010953,155.88801,131.147175,167.297631,97.549047,105.687296,188.25438,,25.599818,,129.304908,140.920052,123.694764,,124.465855,129.348361,87.164381,147.479909,119.738124,82.463474,34.368285,,136.478027,100.413735,120.469248,144.648283,149.865616,142.177856,114.060127,79.349943,66.592161,61.458777,75.502362,82.781974,87.305559,91.556358,-5.513212,-32.686974,134.662154,,,,134.089091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.67533,90.97641,,,31.782345,75.410378,39.361549,
2016/7/5 21:00,-680.275887,189.560434,162.319775,164.034935,160.418386,178.496577,121.305603,111.655169,53.569557,73.883169,139.568312,148.468441,124.9467,,105.443652,135.867772,140.717016,134.560698,126.041923,130.994968,90.131531,122.324837,,,,,,,,,25.599818,-696.257288,127.561105,137.549775,,,122.810781,129.348361,87.164381,146.697614,118.033647,79.98398,34.368285,,136.478027,102.809113,118.770262,144.648283,146.685598,139.617742,111.677436,77.01403,67.417247,62.23713,,85.771584,86.455709,92.778174,-6.379658,-34.382359,134.662154,,79.044592,,130.641816,174.502394,121.115888,124.72664,94.904634,82.566817,65.703241,90.620491,,44.999965,8.314569,45.063925,34.635253,117.582392,110.890984,,134.982997,133.778136,88.02046,,31.342927,117.627991,23.631751,93.600908,52.528184,,97.043195,103.958609,154.325978,,60.069691,83.180103,69.36697,53.190099,74.38192,12.715828,31.203641,125.428523,92.660323,63.584657,79.480578,71.015384,104.345916,87.211349,101.108188,88.647677,89.035056,82.571429,104.33665,94.203044,111.886896,85.540201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.357573,105.165017,-4.465653,66.687116,59.419791,87.692113,,35.801384,26.808637,76.160826,45.918319,136.087208
2016/7/6 21:00,,187.860053,164.124557,162.253284,162.485993,176.968681,122.815743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.602719,58.775523,70.974442,125.798063,79.804187,101.730977,3.29609,70.528169,46.016047,90.155336,,37.514164,37.585003,76.160826,30.619189,133.767599
